Year,T1 TeamID,T1 Seed,T1 SoS,T1 OE,T1 AdjOE,T1 DE,T1 AdjDE,T1 WinDev,T1 AdjWin,T2 TeamID,T2 Seed,T2 SoS,T2 OE,T2 AdjOE,T2 DE,T2 AdjDE,T2 WinDev,T2 AdjWin,Winner
2003,1190,15,0.4929,1.0342176086120722,0.5657617133075913,1.0096330186675933,0.5994410215289728,11.232964309543906,0.7012009856052058,1448,02,0.5872,1.1315234266151826,0.6314438119501613,0.9780353509156924,0.5175318256303154,16.253305840318035,0.7980099923051575,T2
2003,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,1329,06,0.5582,1.0178130043102571,0.553072610711433,0.9204081632653062,0.4935857583662173,13.679026410779315,0.6358830886569291,T1
2003,1329,06,0.5582,1.0178130043102571,0.553072610711433,0.9204081632653062,0.4935857583662173,13.679026410779315,0.6358830886569291,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,T2
2003,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,1120,10,0.5615,1.0408417801710486,0.5808065636242933,0.9717227206260128,0.5196209844360071,18.672741211932863,0.5809840900966923,T1
2003,1120,10,0.5615,1.0408417801710486,0.5808065636242933,0.9717227206260128,0.5196209844360071,18.672741211932863,0.5809840900966923,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,T2
2003,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,1264,14,0.4446,1.0734139325143834,0.5954811975456517,0.9541243420669296,0.49473755329556207,11.409636407689115,0.7937662190752425,T1
2003,1264,14,0.4446,1.0734139325143834,0.5954811975456517,0.9541243420669296,0.49473755329556207,11.409636407689115,0.7937662190752425,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,T2
2003,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,1400,01,0.5872,1.1242133561434595,0.5768591842606421,0.9850626997787066,0.4495174649892539,12.382943979010065,0.7662632366650836,T1
2003,1400,01,0.5872,1.1242133561434595,0.5768591842606421,0.9850626997787066,0.4495174649892539,12.382943979010065,0.7662632366650836,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,T2
2003,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,1242,02,0.5871,1.10629499990932,0.6165329197405303,0.90891660427661,0.4722947856609946,18.132621267290304,0.783624212309332,T1
2003,1242,02,0.5871,1.10629499990932,0.6165329197405303,0.90891660427661,0.4722947856609946,18.132621267290304,0.783624212309332,1393,03,0.5285,1.1139349765033086,0.570103513917967,0.9763404812823924,0.6157222460618096,14.183439312766009,0.8357977492071643,T2
2003,1257,04,0.5482,1.135879925230877,0.6742171665851929,0.9495894666765292,0.5028890962576886,14.990763439723375,0.7809810773540051,1139,12,0.4551,1.13320419325433,0.6118780112991545,1.0193838698511597,0.3966099718604067,11.187607500102722,0.7982323704544569,T2
2003,1139,12,0.4551,1.13320419325433,0.6118780112991545,1.0193838698511597,0.3966099718604067,11.187607500102722,0.7982323704544569,1257,04,0.5482,1.135879925230877,0.6742171665851929,0.9495894666765292,0.5028890962576886,14.990763439723375,0.7809810773540051,T1
2003,1257,04,0.5482,1.135879925230877,0.6742171665851929,0.9495894666765292,0.5028890962576886,14.990763439723375,0.7809810773540051,1122,13,0.4987,1.0368460487460884,0.6465228505244931,1.0056333069272072,0.5211161707371198,12.824255863851846,0.7988344956332841,T1
2003,1122,13,0.4987,1.0368460487460884,0.6465228505244931,1.0056333069272072,0.5211161707371198,12.824255863851846,0.7988344956332841,1257,04,0.5482,1.135879925230877,0.6742171665851929,0.9495894666765292,0.5028890962576886,14.990763439723375,0.7809810773540051,T2
2003,1280,05,0.5746,1.05473604040566,0.580772376679066,0.9084412054838644,0.4166011049688274,14.943572023702574,0.6839873239838241,1139,12,0.4551,1.13320419325433,0.5681672653188083,1.0193838698511597,0.3794237969011949,11.187607500102722,0.7982323704544569,T2
2003,1139,12,0.4551,1.13320419325433,0.5681672653188083,1.0193838698511597,0.3794237969011949,11.187607500102722,0.7982323704544569,1280,05,0.5746,1.05473604040566,0.580772376679066,0.9084412054838644,0.4166011049688274,14.943572023702574,0.6839873239838241,T1
2003,1329,06,0.5582,1.0178130043102571,0.5053477154267709,0.9204081632653062,0.4653093567062324,13.679026410779315,0.6358830886569291,1335,11,0.5104,1.106194690265487,0.6298503313710078,0.9270818883802654,0.5318279726917601,14.6401275039985,0.8758574767913041,T1
2003,1335,11,0.5104,1.106194690265487,0.6298503313710078,0.9270818883802654,0.5318279726917601,14.6401275039985,0.8758574767913041,1329,06,0.5582,1.0178130043102571,0.5053477154267709,0.9204081632653062,0.4653093567062324,13.679026410779315,0.6358830886569291,T2
2003,1386,07,0.5323,1.0821321384790972,0.6249582478271883,0.9061676331049024,0.51204677898051,12.072033389109857,0.7576639825761781,1120,10,0.5615,1.0408417801710486,0.5642245391291791,0.9717227206260128,0.4822740904479873,18.672741211932863,0.5809840900966923,T2
2003,1120,10,0.5615,1.0408417801710486,0.5642245391291791,0.9717227206260128,0.4822740904479873,18.672741211932863,0.5809840900966923,1386,07,0.5323,1.0821321384790972,0.6249582478271883,0.9061676331049024,0.51204677898051,12.072033389109857,0.7576639825761781,T1
2003,1143,08,0.5454,1.0603620940187723,0.6204388545078314,0.9933026946342997,0.6275621644088984,10.66669232345026,0.6883560689102987,1301,09,0.5581,1.0837458087178669,0.6391223580387121,1.021614150357565,0.5326815304084366,16.208980056831418,0.550282543539265,T1
2003,1301,09,0.5581,1.0837458087178669,0.6391223580387121,1.021614150357565,0.5326815304084366,16.208980056831418,0.550282543539265,1143,08,0.5454,1.0603620940187723,0.6204388545078314,0.9933026946342997,0.6275621644088984,10.66669232345026,0.6883560689102987,T2
2003,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,1163,05,0.5718,1.0969881940129391,0.5950971377328245,0.9829295154185024,0.5387474282972016,16.812317597181707,0.6496988096249307,T1
2003,1163,05,0.5718,1.0969881940129391,0.5950971377328245,0.9829295154185024,0.5387474282972016,16.812317597181707,0.6496988096249307,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,T2
2003,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,1277,07,0.5725,1.038966218641567,0.6644510312220447,0.9464575446187128,0.5453307105974919,14.11138486455879,0.5991952274874288,T1
2003,1277,07,0.5725,1.038966218641567,0.6644510312220447,0.9464575446187128,0.5453307105974919,14.11138486455879,0.5991952274874288,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,T2
2003,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,1345,09,0.5656,1.0392311034782429,0.5798574152739949,0.9432501084195528,0.5648937757024811,16.466576697909865,0.6078646629633628,T1
2003,1345,09,0.5656,1.0392311034782429,0.5798574152739949,0.9432501084195528,0.5648937757024811,16.466576697909865,0.6078646629633628,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,T2
2003,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,1421,16,0.425,1.0182044100824426,0.6010645666509586,1.1208221661674287,0.5621945929258126,17.508477890141013,0.4902148027709413,T1
2003,1421,16,0.425,1.0182044100824426,0.6010645666509586,1.1208221661674287,0.5621945929258126,17.508477890141013,0.4902148027709413,1400,01,0.5872,1.1242133561434595,0.5821819165742916,0.9850626997787066,0.4535332664670291,12.382943979010065,0.7662632366650836,T2
2003,1196,02,0.5682,1.1256865108980614,0.6861969270025309,0.959679117765312,0.5750407496596409,14.335758734528973,0.7489748707031039,1277,07,0.5725,1.038966218641567,0.6653217193263052,0.9464575446187128,0.5312783595948767,14.11138486455879,0.5991952274874288,T2
2003,1277,07,0.5725,1.038966218641567,0.6653217193263052,0.9464575446187128,0.5312783595948767,14.11138486455879,0.5991952274874288,1196,02,0.5682,1.1256865108980614,0.6861969270025309,0.959679117765312,0.5750407496596409,14.335758734528973,0.7489748707031039,T1
2003,1196,02,0.5682,1.1256865108980614,0.6861969270025309,0.959679117765312,0.5750407496596409,14.335758734528973,0.7489748707031039,1358,15,0.4648,1.045645840077695,0.7224299101952497,0.9450761639133232,0.6355700252745559,11.133353805191273,0.8466938610854509,T1
2003,1358,15,0.4648,1.045645840077695,0.7224299101952497,0.9450761639133232,0.6355700252745559,11.133353805191273,0.8466938610854509,1196,02,0.5682,1.1256865108980614,0.6861969270025309,0.959679117765312,0.5750407496596409,14.335758734528973,0.7489748707031039,T2
2003,1462,03,0.5351,1.1334659815322798,0.6936135110869175,0.948396495869036,0.4616533207404832,13.584812344555285,0.8514549598156866,1268,06,0.5845,1.1035438295215048,0.7276741556196311,0.9063619637842548,0.533288372287729,20.01097582426088,0.6581177427936349,T2
2003,1268,06,0.5845,1.1035438295215048,0.7276741556196311,0.9063619637842548,0.533288372287729,20.01097582426088,0.6581177427936349,1462,03,0.5351,1.1334659815322798,0.6936135110869175,0.948396495869036,0.4616533207404832,13.584812344555285,0.8514549598156866,T1
2003,1462,03,0.5351,1.1334659815322798,0.6936135110869175,0.948396495869036,0.4616533207404832,13.584812344555285,0.8514549598156866,1407,14,0.4715,1.0932850898137605,0.6048720468153371,0.9729217985955364,0.5682801906006208,14.842622688590517,0.8555392229030379,T1
2003,1407,14,0.4715,1.0932850898137605,0.6048720468153371,0.9729217985955364,0.5682801906006208,14.842622688590517,0.8555392229030379,1462,03,0.5351,1.1334659815322798,0.6936135110869175,0.948396495869036,0.4616533207404832,13.584812344555285,0.8514549598156866,T2
2003,1390,04,0.5505,1.0664838408653754,0.6090360550350697,0.9804662409793328,0.4801736173332437,11.267042050118556,0.7320440264038481,1163,05,0.5718,1.0969881940129391,0.5645382859659831,0.9829295154185024,0.5362335473452651,16.812317597181707,0.6496988096249307,T2
2003,1163,05,0.5718,1.0969881940129391,0.5645382859659831,0.9829295154185024,0.5362335473452651,16.812317597181707,0.6496988096249307,1390,04,0.5505,1.0664838408653754,0.6090360550350697,0.9804662409793328,0.4801736173332437,11.267042050118556,0.7320440264038481,T1
2003,1390,04,0.5505,1.0664838408653754,0.6090360550350697,0.9804662409793328,0.4801736173332437,11.267042050118556,0.7320440264038481,1360,13,0.5088,1.0406712852365023,0.6933655565966109,0.9897860402631526,0.5090365826454344,13.289760150872734,0.6139717718974631,T1
2003,1360,13,0.5088,1.0406712852365023,0.6933655565966109,0.9897860402631526,0.5090365826454344,13.289760150872734,0.6139717718974631,1390,04,0.5505,1.0664838408653754,0.6090360550350697,0.9804662409793328,0.4801736173332437,11.267042050118556,0.7320440264038481,T2
2003,1163,05,0.5718,1.0969881940129391,0.5806856241445467,0.9829295154185024,0.5375807537409504,16.812317597181707,0.6496988096249307,1140,12,0.5567,1.1187710454482058,0.6125464277978289,0.9698720594304582,0.5050745509996611,12.844479170495402,0.7185753042686341,T1
2003,1140,12,0.5567,1.1187710454482058,0.6125464277978289,0.9698720594304582,0.5050745509996611,12.844479170495402,0.7185753042686341,1163,05,0.5718,1.0969881940129391,0.5806856241445467,0.9829295154185024,0.5375807537409504,16.812317597181707,0.6496988096249307,T2
2003,1268,06,0.5845,1.1035438295215048,0.7084644245350437,0.9063619637842548,0.5096521322836698,20.01097582426088,0.6581177427936349,1277,07,0.5725,1.038966218641567,0.6522345883166317,0.9464575446187128,0.5017619831509634,14.11138486455879,0.5991952274874288,T2
2003,1277,07,0.5725,1.038966218641567,0.6522345883166317,0.9464575446187128,0.5017619831509634,14.11138486455879,0.5991952274874288,1268,06,0.5845,1.1035438295215048,0.7084644245350437,0.9063619637842548,0.5096521322836698,20.01097582426088,0.6581177427936349,T1
2003,1268,06,0.5845,1.1035438295215048,0.7084644245350437,0.9063619637842548,0.5096521322836698,20.01097582426088,0.6581177427936349,1423,11,0.5144,1.0828225202807955,0.6217148335332422,0.9073010331459191,0.4777162579818286,13.037567293001413,0.8490271953992038,T1
2003,1423,11,0.5144,1.0828225202807955,0.6217148335332422,0.9073010331459191,0.4777162579818286,13.037567293001413,0.8490271953992038,1268,06,0.5845,1.1035438295215048,0.7084644245350437,0.9063619637842548,0.5096521322836698,20.01097582426088,0.6581177427936349,T2
2003,1277,07,0.5725,1.038966218641567,0.6140668687209261,0.9464575446187128,0.5239588967009193,14.11138486455879,0.5991952274874288,1160,10,0.5233,1.0580886606884579,0.5114721005174973,0.9935410681938778,0.4966797534021962,14.491005738451284,0.6332739380327449,T1
2003,1160,10,0.5233,1.0580886606884579,0.5114721005174973,0.9935410681938778,0.4966797534021962,14.491005738451284,0.6332739380327449,1277,07,0.5725,1.038966218641567,0.6140668687209261,0.9464575446187128,0.5239588967009193,14.11138486455879,0.5991952274874288,T2
2003,1261,08,0.5593,1.091850084654456,0.6674607015697516,0.9315879992356202,0.4625091336120428,18.177618283251874,0.6509361216299013,1345,09,0.5656,1.0392311034782429,0.5631647805059825,0.9432501084195528,0.5342281891351187,16.466576697909865,0.6078646629633628,T2
2003,1345,09,0.5656,1.0392311034782429,0.5631647805059825,0.9432501084195528,0.5342281891351187,16.466576697909865,0.6078646629633628,1261,08,0.5593,1.091850084654456,0.6674607015697516,0.9315879992356202,0.4625091336120428,18.177618283251874,0.6509361216299013,T1
2003,1411,16,0.454,1.0447361371551032,0.5998080787440351,0.9970534139108892,0.5347831947340224,12.203683257831269,0.6369875268252104,1421,16,0.425,1.0182044100824426,0.5585717961027284,1.1208221661674287,0.5690379285347505,17.508477890141013,0.4902148027709413,T2
2003,1421,16,0.425,1.0182044100824426,0.5585717961027284,1.1208221661674287,0.5690379285347505,17.508477890141013,0.4902148027709413,1411,16,0.454,1.0447361371551032,0.5998080787440351,0.9970534139108892,0.5347831947340224,12.203683257831269,0.6369875268252104,T1
2003,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,1266,03,0.5297,1.1682740414298185,0.6764633655653927,1.0112923195150068,0.5054572681055501,12.915271301998766,0.8124434612157726,T2
2003,1266,03,0.5297,1.1682740414298185,0.6764633655653927,1.0112923195150068,0.5054572681055501,12.915271301998766,0.8124434612157726,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,T1
2003,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,1458,05,0.5569,1.1286843205881705,0.5996995697189121,0.9330935725093747,0.4672645111294518,15.06292221369292,0.7413031983608991,T1
2003,1458,05,0.5569,1.1286843205881705,0.5996995697189121,0.9330935725093747,0.4672645111294518,15.06292221369292,0.7413031983608991,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,T2
2003,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,1428,09,0.5529,1.0838259815067457,0.6426780016248866,0.9859556100874216,0.4674453778880279,11.452851875928285,0.7752043956867521,T1
2003,1428,09,0.5529,1.0838259815067457,0.6426780016248866,0.9859556100874216,0.4674453778880279,11.452851875928285,0.7752043956867521,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,T2
2003,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,1237,16,0.4933,1.0460826955899356,0.6173338188901121,1.033315599258838,0.5840190075264702,16.471107401515482,0.6471421050605057,T1
2003,1237,16,0.4933,1.0460826955899356,0.6173338188901121,1.033315599258838,0.5840190075264702,16.471107401515482,0.6471421050605057,1246,01,0.597,1.1279323513366066,0.641349020847818,0.9287603245906391,0.4340944995369291,13.626202225740457,0.9407012885167414,T2
2003,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,1266,03,0.5297,1.1682740414298185,0.6644748403063411,1.0112923195150068,0.4755541016746314,12.915271301998766,0.8124434612157726,T2
2003,1266,03,0.5297,1.1682740414298185,0.6644748403063411,1.0112923195150068,0.4755541016746314,12.915271301998766,0.8124434612157726,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,T1
2003,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,1231,07,0.5943,1.0822033410690657,0.6529475831204578,1.0203887376496792,0.4307218423898622,14.178548938449238,0.5662697149524233,T1
2003,1231,07,0.5943,1.0822033410690657,0.6529475831204578,1.0203887376496792,0.4307218423898622,14.178548938449238,0.5662697149524233,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,T2
2003,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,1447,15,0.4649,1.0927992832879168,0.655051449097251,1.0291985725968331,0.463612958585305,12.302722838758573,0.7272607054191638,T1
2003,1447,15,0.4649,1.0927992832879168,0.655051449097251,1.0291985725968331,0.463612958585305,12.302722838758573,0.7272607054191638,1338,02,0.5438,1.1079427315392385,0.732671806340464,0.8738142859971879,0.4739090508746964,14.426229304777564,0.8509908564949051,T2
2003,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,1281,06,0.5346,1.0662666768900475,0.6136679921690539,0.9764625618284156,0.5421500269057724,15.093472205751945,0.6323150512714741,T1
2003,1281,06,0.5346,1.0662666768900475,0.6136679921690539,0.9764625618284156,0.5421500269057724,15.093472205751945,0.6323150512714741,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,T2
2003,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,1221,14,0.4727,1.0780067328515983,0.7439009921924912,0.8928382524066434,0.5814930837211288,14.884613671101143,0.9084708978550844,T1
2003,1221,14,0.4727,1.0780067328515983,0.7439009921924912,0.8928382524066434,0.5814930837211288,14.884613671101143,0.9084708978550844,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,T2
2003,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,1242,02,0.5871,1.10629499990932,0.6466081243635821,0.90891660427661,0.4892023822044138,18.132621267290304,0.783624212309332,T2
2003,1242,02,0.5871,1.10629499990932,0.6466081243635821,0.90891660427661,0.4892023822044138,18.132621267290304,0.783624212309332,1266,03,0.5297,1.1682740414298185,0.7006577912512165,1.0112923195150068,0.5503734812353035,12.915271301998766,0.8124434612157726,T1
2003,1173,04,0.5243,1.1362657710028852,0.7057650774820737,1.0358758888170652,0.5112114775980322,9.767368009474831,0.8364452804078241,1409,13,0.5179,1.0697320741255327,0.6361977055248428,0.9494621435410292,0.5186563049416928,12.060867138354206,0.7001203989986847,T2
2003,1409,13,0.5179,1.0697320741255327,0.6361977055248428,0.9494621435410292,0.5186563049416928,12.060867138354206,0.7001203989986847,1173,04,0.5243,1.1362657710028852,0.7057650774820737,1.0358758888170652,0.5112114775980322,9.767368009474831,0.8364452804078241,T1
2003,1458,05,0.5569,1.1286843205881705,0.6000993770620301,0.9330935725093747,0.4694445923804929,15.06292221369292,0.7413031983608991,1451,12,0.486,1.119783536268082,0.6544472110973426,1.0023257249881656,0.4880196508940245,8.898164973829033,0.8828391139122029,T1
2003,1451,12,0.486,1.119783536268082,0.6544472110973426,1.0023257249881656,0.4880196508940245,8.898164973829033,0.8828391139122029,1458,05,0.5569,1.1286843205881705,0.6000993770620301,0.9330935725093747,0.4694445923804929,15.06292221369292,0.7413031983608991,T2
2003,1458,05,0.5569,1.1286843205881705,0.6000993770620301,0.9330935725093747,0.4694445923804929,15.06292221369292,0.7413031983608991,1409,13,0.5179,1.0697320741255327,0.6319528347547457,0.9494621435410292,0.4671938691759838,12.060867138354206,0.7001203989986847,T1
2003,1409,13,0.5179,1.0697320741255327,0.6319528347547457,0.9494621435410292,0.4671938691759838,12.060867138354206,0.7001203989986847,1458,05,0.5569,1.1286843205881705,0.6000993770620301,0.9330935725093747,0.4694445923804929,15.06292221369292,0.7413031983608991,T2
2003,1281,06,0.5346,1.0662666768900475,0.5600858253454505,0.9764625618284156,0.5234779241887629,15.093472205751945,0.6323150512714741,1356,11,0.4957,1.0949619995298912,0.5285877435983549,1.0101859177215189,0.508630916607002,11.574893559749926,0.8042823296855622,T1
2003,1356,11,0.4957,1.0949619995298912,0.5285877435983549,1.0101859177215189,0.508630916607002,11.574893559749926,0.8042823296855622,1281,06,0.5346,1.0662666768900475,0.5600858253454505,0.9764625618284156,0.5234779241887629,15.093472205751945,0.6323150512714741,T2
2003,1231,07,0.5943,1.0822033410690657,0.6377785023367026,1.0203887376496792,0.5029715399225574,14.178548938449238,0.5662697149524233,1104,10,0.5777,1.048172721575069,0.5451217423810003,0.9847419110485878,0.5125454949484564,13.391144511308632,0.5283721199863524,T1
2003,1104,10,0.5777,1.048172721575069,0.5451217423810003,0.9847419110485878,0.5125454949484564,13.391144511308632,0.5283721199863524,1231,07,0.5943,1.0822033410690657,0.6377785023367026,1.0203887376496792,0.5029715399225574,14.178548938449238,0.5662697149524233,T2
2003,1332,08,0.5389,1.097237513762386,0.6703341750745069,0.9913056588601868,0.4501581252795052,18.49149761027937,0.6866895252005135,1428,09,0.5529,1.0838259815067457,0.6251885689926688,0.9859556100874216,0.4989244652679158,11.452851875928285,0.7752043956867521,T2
2003,1428,09,0.5529,1.0838259815067457,0.6251885689926688,0.9859556100874216,0.4989244652679158,11.452851875928285,0.7752043956867521,1332,08,0.5389,1.097237513762386,0.6703341750745069,0.9913056588601868,0.4501581252795052,18.49149761027937,0.6866895252005135,T1
2003,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,1242,02,0.5871,1.10629499990932,0.6179628212741435,0.90891660427661,0.4458337675999896,18.132621267290304,0.783624212309332,T2
2003,1242,02,0.5871,1.10629499990932,0.6179628212741435,0.90891660427661,0.4458337675999896,18.132621267290304,0.783624212309332,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,T1
2003,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,1323,05,0.551,1.110703549957057,0.6931939402138357,0.9953277771764619,0.5241130953079882,15.447448200721647,0.6570704730647144,T1
2003,1323,05,0.551,1.110703549957057,0.6931939402138357,0.9953277771764619,0.5241130953079882,15.447448200721647,0.6570704730647144,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,T2
2003,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,1211,09,0.5037,1.1183619204553967,0.6743329456951311,0.9843362947235104,0.5298494597286033,13.159893453175249,0.7510407403897289,T1
2003,1211,09,0.5037,1.1183619204553967,0.6743329456951311,0.9843362947235104,0.5298494597286033,13.159893453175249,0.7510407403897289,1112,01,0.6102,1.1165184838558728,0.6496585760009437,0.9216395531898944,0.540745157901388,12.556486129301614,0.8827926435458625,T2
