Year,TeamID,SOS,AdjWin
2019.0,1173.0,0.5307,0.6467301108317064
2019.0,1348.0,0.5304,0.5407935236576735
2019.0,1386.0,0.5292,0.38833564098718937
2019.0,1333.0,0.5282,0.5345203679280917
2019.0,1425.0,0.5278,0.45598943227915406
2019.0,1103.0,0.5271,0.45075705734870286
2019.0,1382.0,0.5267,0.5810983208718166
2019.0,1390.0,0.5254,0.4602113154658517
2019.0,1318.0,0.5252,0.7532928172852804
2019.0,1429.0,0.5249,0.8250252456726481
2019.0,1204.0,0.5238,0.601080565492719
2019.0,1334.0,0.5212,0.35366357207172916
2019.0,1459.0,0.5206,0.9283788662548382
2019.0,1132.0,0.5205,0.6455889801809818
2019.0,1203.0,0.5205,0.28443484601507746
2019.0,1267.0,0.5202,0.5514216573605073
2019.0,1292.0,0.5198,0.34005415251243926
2019.0,1307.0,0.5193,0.38388494308633975
2019.0,1422.0,0.5189,0.8135096416074821
2019.0,1305.0,0.5186,0.8491560692758843
2019.0,1343.0,0.5185,0.5443362687108956
2019.0,1160.0,0.5179,0.6167219104517175
2019.0,1356.0,0.5173,0.5405774905926861
2019.0,1177.0,0.5166,0.4382120018489816
2019.0,1172.0,0.5164,0.7006330061616075
2019.0,1427.0,0.5163,0.5364024780309649
2019.0,1410.0,0.5147,0.5229390371569358
2019.0,1387.0,0.5143,0.6332364618967483
2019.0,1256.0,0.5141,0.5600711251937666
2019.0,1161.0,0.513,0.3267812661361791
2019.0,1209.0,0.5127,0.7285720936686964
2019.0,1296.0,0.5125,0.4722111125244943
2019.0,1405.0,0.5118,0.7615839114566515
2019.0,1273.0,0.5117,0.3194435396572749
2019.0,1301.0,0.5111,0.6093589172140764
2019.0,1337.0,0.5108,0.45343317552723916
2019.0,1378.0,0.5106,0.5206752294079002
2019.0,1379.0,0.5106,0.6043529244822899
2019.0,1362.0,0.5105,0.6006967022107046
2019.0,1335.0,0.5103,0.561925131362657
2019.0,1463.0,0.5098,0.7653004534755184
2019.0,1423.0,0.5089,0.282373925877981
2019.0,1137.0,0.5087,0.6575337405135521
2019.0,1245.0,0.5083,0.6377734707066197
2019.0,1444.0,0.5072,0.17449584367467902
2019.0,1152.0,0.5064,0.02943043774929259
2019.0,1129.0,0.5063,0.37249197382728444
2019.0,1450.0,0.5062,0.28133271679398436
2019.0,1206.0,0.5058,0.5742137435397813
2019.0,1260.0,0.5058,0.5900586803370992
2019.0,1456.0,0.5051,0.4615716485680315
2019.0,1441.0,0.505,0.20673229198933868
2019.0,1187.0,0.5044,0.2609403498125155
2019.0,1111.0,0.504,0.3094525099049689
2019.0,1232.0,0.5037,0.41753674591589635
2019.0,1213.0,0.5034,0.5977293682544352
2019.0,1426.0,0.5031,0.5363884991358923
2019.0,1282.0,0.5023,0.3523271297847706
2019.0,1365.0,0.5016,0.534287693646509
2019.0,1298.0,0.5014,0.40774778729397715
2019.0,1165.0,0.5014,0.4662448189693259
2019.0,1179.0,0.5013,0.7116176985351986
2019.0,1229.0,0.5008,0.4803834315548069
2019.0,1191.0,0.5006,0.2848301467121077
2019.0,1287.0,0.5003,0.3955877595365173
2019.0,1168.0,0.5001,0.5174465969434228
2019.0,1412.0,0.5001,0.5479638716108188
2019.0,1123.0,0.4996,0.44362170467567374
2019.0,1339.0,0.499,0.11755535917483323
2019.0,1190.0,0.4989,0.7298149342497244
2019.0,1269.0,0.4988,0.29221057462915134
2019.0,1430.0,0.4987,0.7613884057912201
2019.0,1154.0,0.4984,0.29304796267789096
2019.0,1316.0,0.4978,0.5007663980131382
2019.0,1253.0,0.4977,0.4578109440734916
2019.0,1151.0,0.4974,0.29771194398908274
2019.0,1247.0,0.4974,0.3733450510866623
2019.0,1141.0,0.4962,0.6184338549125705
2019.0,1221.0,0.4959,0.45071853397723444
2019.0,1195.0,0.4957,0.4548615315746162
2019.0,1117.0,0.4956,0.38568229463025117
2019.0,1283.0,0.495,0.47459204698118346
2019.0,1171.0,0.4949,0.2906298367758612
2019.0,1349.0,0.4949,0.3816560754288093
2019.0,1258.0,0.4947,0.5624354268887899
2019.0,1466.0,0.4943,0.2864567706280552
2019.0,1244.0,0.4941,0.1580683925792814
2019.0,1330.0,0.4938,0.7884522983927196
2019.0,1202.0,0.4935,0.7241302334925451
2019.0,1135.0,0.4931,0.6207478015037338
2019.0,1162.0,0.4927,0.3546467263310279
2019.0,1347.0,0.4925,0.6315652778365266
2019.0,1180.0,0.4923,0.3833932423169847
2019.0,1440.0,0.4921,0.2843175830715839
2019.0,1184.0,0.4921,0.37536123921325537
2019.0,1114.0,0.4918,0.25191014681615204
2019.0,1407.0,0.4913,0.3512793248741084
2019.0,1350.0,0.4907,0.3911447719927816
2019.0,1424.0,0.4906,0.5434280563482128
2019.0,1453.0,0.4896,0.5035822076719382
2019.0,1201.0,0.4892,0.7176362700120992
2019.0,1102.0,0.4891,0.44752480729190053
2019.0,1186.0,0.4887,0.5261857481162349
2019.0,1198.0,0.4877,0.5170609440170906
2019.0,1178.0,0.4876,0.3603376530195505
2019.0,1220.0,0.4875,0.7995513619478072
2019.0,1418.0,0.4873,0.5837857401499609
2019.0,1125.0,0.4863,0.8312110219305725
2019.0,1250.0,0.4862,0.6303124449530261
2019.0,1194.0,0.4862,0.44688460301132793
2019.0,1363.0,0.4855,0.09755719643209543
2019.0,1158.0,0.4854,0.7012281934534349
2019.0,1157.0,0.4851,0.44638361430931794
2019.0,1460.0,0.4851,0.626598901461973
2019.0,1189.0,0.4849,0.31819339646354444
2019.0,1252.0,0.4847,0.7724330839690996
2019.0,1308.0,0.4846,0.8992740072514698
2019.0,1359.0,0.4845,0.4344619941032871
2019.0,1284.0,0.4839,0.47375384565043827
2019.0,1167.0,0.4837,0.4461085905726705
2019.0,1150.0,0.4833,0.27423723239272685
2019.0,1119.0,0.483,0.3832004130801026
2019.0,1295.0,0.4829,0.5661319837233505
2019.0,1174.0,0.4825,0.457215413153813
2019.0,1182.0,0.482,0.5481222703115122
2019.0,1145.0,0.4819,0.4990624365768506
2019.0,1248.0,0.4818,0.3270990806348508
2019.0,1133.0,0.4818,0.5752590834907957
2019.0,1293.0,0.4816,0.8742749140857778
2019.0,1465.0,0.4812,0.4638280093936068
2019.0,1431.0,0.4808,0.21988536242192652
2019.0,1399.0,0.4806,0.2179439894763773
2019.0,1434.0,0.4801,0.3969005821841367
2019.0,1216.0,0.4801,0.5873297619521968
2019.0,1156.0,0.4782,0.3062871463259063
2019.0,1122.0,0.4779,0.6776123501216285
2019.0,1159.0,0.4775,0.7350424001934505
2019.0,1291.0,0.477,0.29336731206368083
2019.0,1285.0,0.4765,0.7716713312745119
2019.0,1461.0,0.4763,0.22841587736271118
2019.0,1419.0,0.4762,0.5341532980122105
2019.0,1406.0,0.4757,0.3081167011536456
2019.0,1176.0,0.4745,0.21989835173099856
2019.0,1369.0,0.4739,0.27481254073573913
2019.0,1436.0,0.4738,0.8517785433910621
2019.0,1370.0,0.4733,0.5116647821825574
2019.0,1451.0,0.473,0.5088208173962664
2019.0,1398.0,0.473,0.2843956739863237
2019.0,1226.0,0.4728,0.3169704407617005
2019.0,1384.0,0.4728,0.5891101108644027
2019.0,1324.0,0.4724,0.5129184222534494
2019.0,1413.0,0.4723,0.3432998258043046
2019.0,1457.0,0.4707,0.5675082829550311
2019.0,1230.0,0.4702,0.054161103967551014
2019.0,1241.0,0.47,0.3599764972728207
2019.0,1263.0,0.47,0.14298482364061377
2019.0,1317.0,0.47,0.5152810274698278
2019.0,1127.0,0.4689,0.29040793557588596
2019.0,1351.0,0.4682,0.5196084557108428
2019.0,1312.0,0.4676,0.5750109850550758
2019.0,1259.0,0.467,0.35568856010557137
2019.0,1303.0,0.4664,0.7160958175937996
2019.0,1331.0,0.4663,0.33716529307719734
2019.0,1131.0,0.4655,0.4254105842581178
2019.0,1404.0,0.4655,0.3671056681389294
2019.0,1373.0,0.4654,0.5474675063985142
2019.0,1227.0,0.465,0.502225891038823
2019.0,1402.0,0.4642,0.6805248295174693
2019.0,1377.0,0.4641,0.38895612141423763
2019.0,1415.0,0.4635,0.24687072467558352
2019.0,1414.0,0.4632,0.8649190825161264
2019.0,1394.0,0.4628,0.39234258202533
2019.0,1421.0,0.4626,0.08955599055383318
2019.0,1144.0,0.4625,0.619677215147826
2019.0,1454.0,0.4625,0.2615981444018159
2019.0,1169.0,0.4624,0.39809566112388867
2019.0,1315.0,0.4614,0.3161002033788983
2019.0,1233.0,0.4613,0.5872380755143625
2019.0,1148.0,0.4612,0.27412718848758827
2019.0,1225.0,0.461,0.09882934056780703
2019.0,1392.0,0.461,0.7198136151850686
2019.0,1200.0,0.4607,0.2938710690171649
2019.0,1297.0,0.4605,0.7403633062397321
2019.0,1375.0,0.4605,0.4815827226145763
2019.0,1340.0,0.46,0.495535083739118
2019.0,1358.0,0.4586,0.7008082169066494
2019.0,1214.0,0.4584,0.48740313964752074
2019.0,1251.0,0.4581,0.8272810610634392
2019.0,1447.0,0.457,0.40227492322444064
2019.0,1420.0,0.4568,0.6041597521916456
2019.0,1188.0,0.4566,0.29996856906178837
2019.0,1270.0,0.4561,0.24435700668402208
2019.0,1219.0,0.4559,0.5006550456598796
2019.0,1391.0,0.4558,0.20051192946620014
2019.0,1319.0,0.4554,0.31852250425956596
2019.0,1286.0,0.4542,0.5010632591096431
2019.0,1107.0,0.4539,0.39193814943746347
2019.0,1218.0,0.4534,0.5406853536652035
2019.0,1170.0,0.4533,0.4165559501011203
2019.0,1236.0,0.4529,0.5264373199791159
2019.0,1149.0,0.4526,0.5142023783742576
2019.0,1368.0,0.4526,0.5520966928670319
2019.0,1237.0,0.4525,0.44275141180780175
2019.0,1464.0,0.4523,0.3732816041468916
2019.0,1381.0,0.4518,0.4609713320269961
2019.0,1294.0,0.4517,0.6320985501848984
2019.0,1262.0,0.4506,0.43375440310083546
2019.0,1205.0,0.4495,0.7094098471005824
2019.0,1389.0,0.4491,0.3202869808534557
2019.0,1142.0,0.449,0.14752817136511126
2019.0,1136.0,0.449,0.3448289639386359
2019.0,1192.0,0.4488,0.653870360372264
2019.0,1372.0,0.4484,0.3754928000951292
2019.0,1183.0,0.4478,0.3989368451013785
2019.0,1164.0,0.4477,0.295230141812842
2019.0,1352.0,0.4473,0.5099055900372261
2019.0,1110.0,0.4468,0.470684787941489
2019.0,1357.0,0.4463,0.4868852016542346
2019.0,1240.0,0.4461,0.7601679234503729
2019.0,1223.0,0.4459,0.3787594425301164
2019.0,1146.0,0.4452,0.40460877214116525
2019.0,1306.0,0.445,0.14064448926396605
2019.0,1309.0,0.4449,0.6015108098998726
2019.0,1364.0,0.4444,0.6445809969919606
2019.0,1355.0,0.4435,0.7532306445581319
2019.0,1342.0,0.4426,0.5300796317571413
2019.0,1249.0,0.4422,0.6240363970436064
2019.0,1264.0,0.441,0.37719846273710284
2019.0,1106.0,0.44,0.39144314467578184
2019.0,1193.0,0.4396,0.30072289951542186
2019.0,1239.0,0.4392,0.33528558236366524
2019.0,1265.0,0.4391,0.3864317597169722
2019.0,1254.0,0.4387,0.4822339776838394
2019.0,1341.0,0.4375,0.7286649630730186
2019.0,1383.0,0.4366,0.5065454279983552
2019.0,1322.0,0.4364,0.31491234838403287
2019.0,1346.0,0.4348,0.5571742207354687
2019.0,1380.0,0.4336,0.2413886670145928
2019.0,1313.0,0.4324,0.6708560351303718
2019.0,1310.0,0.4315,0.3770768362103063
2019.0,1290.0,0.4315,0.18368125801173274
2019.0,1197.0,0.4315,0.37840367771711353
2019.0,1442.0,0.4306,0.2911983627833412
2019.0,1367.0,0.4297,0.101663325063804
2019.0,1101.0,0.4271,0.7870678923043635
2019.0,1354.0,0.4267,0.22819886592545535
2019.0,1411.0,0.4261,0.6526886413011708
2019.0,1311.0,0.4253,0.3845033459180309
2019.0,1271.0,0.4248,0.21399851106542822
2019.0,1115.0,0.4246,0.4297546249424668
2019.0,1108.0,0.4239,0.2657184400636452
2019.0,1238.0,0.4184,0.4217379042745595
2019.0,1299.0,0.4168,0.6440882605286834
2019.0,1212.0,0.4163,0.5145558797946695
2019.0,1105.0,0.4159,0.17749100161636988
2019.0,1175.0,0.4114,0.1642394261822424
2019.0,1255.0,0.4112,0.35247683451649603
2019.0,1366.0,0.4099,0.36622559130065113
2019.0,1126.0,0.4068,0.46303141843394785
2019.0,1224.0,0.4033,0.4950328177398528
2019.0,1300.0,0.4019,0.5757011462286007
2019.0,1288.0,0.4001,0.27359954490756894
2018.0,1314.0,0.6223,0.6807019978390727
2018.0,1242.0,0.6041,0.7776063566567685
2018.0,1104.0,0.5995,0.5074835901954734
2018.0,1435.0,0.5951,0.3644195826363993
2018.0,1246.0,0.5945,0.6809255806532287
2018.0,1438.0,0.5932,0.9363219758806453
2018.0,1344.0,0.5912,0.5941473975319821
2018.0,1401.0,0.591,0.5709869489407686
2018.0,1385.0,0.5893,0.40814469883412635
2018.0,1437.0,0.5888,0.8595350272377635
2018.0,1395.0,0.5888,0.5912216176610907
2018.0,1462.0,0.5883,0.831354458551165
2018.0,1396.0,0.5873,0.499898653343812
2018.0,1155.0,0.5868,0.6700766748099111
2018.0,1257.0,0.5855,0.5528247419462801
2018.0,1279.0,0.5846,0.30549285114643465
2018.0,1181.0,0.5845,0.7478235649447345
2018.0,1393.0,0.5839,0.5447989897257974
2018.0,1400.0,0.5812,0.5341214479364886
2018.0,1139.0,0.581,0.5684841227613852
2018.0,1397.0,0.5804,0.7484053810463082
2018.0,1124.0,0.5795,0.4928245840957322
2018.0,1371.0,0.5763,0.6022684764067422
2018.0,1196.0,0.5756,0.5889174694850474
2018.0,1266.0,0.5739,0.5748986270552694
2018.0,1376.0,0.5738,0.4488146245079051
2018.0,1328.0,0.5734,0.5078169373606081
2018.0,1458.0,0.5726,0.442915548641824
2018.0,1455.0,0.5726,0.7583950161122683
2018.0,1116.0,0.5712,0.6490831498938194
2018.0,1326.0,0.5711,0.7354693823196499
2018.0,1163.0,0.571,0.3763049423711722
2018.0,1338.0,0.5709,0.20305436056092688
2018.0,1281.0,0.5705,0.5782218626883542
2018.0,1160.0,0.5705,0.47457961001754495
2018.0,1390.0,0.5686,0.5469053071154486
2018.0,1448.0,0.5684,0.3383372901060172
2018.0,1452.0,0.5682,0.6801797468750641
2018.0,1425.0,0.5661,0.6642914946176609
2018.0,1235.0,0.5652,0.3674462847626658
2018.0,1345.0,0.5652,0.8101880927622886
2018.0,1210.0,0.564,0.3721127871370483
2018.0,1208.0,0.5635,0.4877614222981866
2018.0,1268.0,0.5631,0.5224008264265407
2018.0,1120.0,0.5619,0.7462282774681034
2018.0,1323.0,0.5616,0.5278541490643119
2018.0,1261.0,0.5614,0.503379586793453
2018.0,1417.0,0.5606,0.6222464426960528
2018.0,1274.0,0.5605,0.6577444062437416
2018.0,1112.0,0.5601,0.8044237513815099
2018.0,1166.0,0.5593,0.59343084321712
2018.0,1403.0,0.5589,0.6773085209977399
2018.0,1329.0,0.5583,0.5276253522601438
2018.0,1229.0,0.5577,0.5552670668131297
2018.0,1276.0,0.5572,0.8005404389010542
2018.0,1153.0,0.5564,0.8777320124054786
2018.0,1449.0,0.5553,0.5927153313648285
2018.0,1143.0,0.5547,0.20721227695518035
2018.0,1374.0,0.5538,0.4452498931135849
2018.0,1305.0,0.5528,0.7692403393290677
2018.0,1348.0,0.552,0.7821654830383153
2018.0,1428.0,0.5504,0.6006690971409787
2018.0,1450.0,0.5497,0.30837852636205276
2018.0,1301.0,0.5493,0.6244065006382327
2018.0,1416.0,0.5491,0.5546849837325661
2018.0,1173.0,0.5491,0.4341815178754378
2018.0,1243.0,0.5487,0.6260895134302741
2018.0,1177.0,0.5484,0.3300399556347906
2018.0,1130.0,0.5479,0.5161819544250281
2018.0,1234.0,0.5473,0.3820097551450502
2018.0,1320.0,0.5468,0.4515615875042197
2018.0,1439.0,0.5466,0.6157452230357535
2018.0,1336.0,0.5463,0.577527615914391
2018.0,1113.0,0.5461,0.5687782616218804
2018.0,1199.0,0.5451,0.5792154034072194
2018.0,1350.0,0.5447,0.4170334862519991
2018.0,1228.0,0.5446,0.351113288508451
2018.0,1231.0,0.5429,0.5106358031942072
2018.0,1443.0,0.5424,0.7169618865385852
2018.0,1332.0,0.5417,0.6218342857277727
2018.0,1333.0,0.5408,0.47153873278932296
2018.0,1222.0,0.539,0.7833033144051478
2018.0,1138.0,0.5388,0.7781086107314688
2018.0,1277.0,0.5362,0.8828126562336962
2018.0,1353.0,0.5352,0.35368737310617376
2018.0,1280.0,0.5349,0.5994859665543651
2018.0,1232.0,0.5339,0.37869612833889416
2018.0,1382.0,0.5333,0.8020319959501746
2018.0,1292.0,0.5321,0.7712941467843207
2018.0,1409.0,0.5319,0.6310592001379752
2018.0,1172.0,0.5311,0.6855814734087435
2018.0,1321.0,0.531,0.3964812575512799
2018.0,1278.0,0.5293,0.371378441243647
2018.0,1307.0,0.5291,0.5939706252540101
2018.0,1408.0,0.5289,0.36307746618023884
2018.0,1304.0,0.5288,0.6874639412219771
2018.0,1387.0,0.5286,0.4999655242012836
2018.0,1461.0,0.5277,0.5602986211618229
2018.0,1414.0,0.5273,0.5434200714311181
2018.0,1433.0,0.5266,0.5244010059745903
2018.0,1361.0,0.5255,0.6954788277891282
2018.0,1318.0,0.5249,0.7287300217329754
2018.0,1207.0,0.5239,0.4026092689135199
2018.0,1284.0,0.5236,0.3497569925284272
2018.0,1456.0,0.5234,0.5839557762305245
2018.0,1362.0,0.5231,0.5355028190041167
2018.0,1245.0,0.523,0.4810515729292291
2018.0,1356.0,0.5218,0.6006554370425455
2018.0,1247.0,0.5211,0.37087298514096056
2018.0,1191.0,0.5207,0.4356388563900748
2018.0,1429.0,0.5205,0.4838471861027163
2018.0,1272.0,0.5204,0.612508515277113
2018.0,1161.0,0.5198,0.2697821642799018
2018.0,1405.0,0.5193,0.6774758365376966
2018.0,1167.0,0.5178,0.34252345160572706
2018.0,1363.0,0.5175,0.09802142246377236
2018.0,1386.0,0.5174,0.5143497626574813
2018.0,1140.0,0.5172,0.6831715147326496
2018.0,1283.0,0.5165,0.4752723097069301
2018.0,1203.0,0.5159,0.4454282911907525
2018.0,1334.0,0.5158,0.43497590415484877
2018.0,1315.0,0.5155,0.33853067528003994
2018.0,1423.0,0.5153,0.33184262528939296
2018.0,1129.0,0.5147,0.6977291258823847
2018.0,1211.0,0.5147,0.8942508849748161
2018.0,1275.0,0.514,0.4197323021742677
2018.0,1260.0,0.5122,0.8460136577917581
2018.0,1201.0,0.5113,0.6224021138018543
2018.0,1133.0,0.5099,0.5501423339984791
2018.0,1325.0,0.5098,0.41793701079251705
2018.0,1282.0,0.509,0.30385986171597346
2018.0,1434.0,0.5081,0.3661421370154263
2018.0,1152.0,0.507,0.045102804387894394
2018.0,1430.0,0.506,0.6830172078390477
2018.0,1337.0,0.5059,0.16941458170889392
2018.0,1379.0,0.5045,0.4229145163040014
2018.0,1179.0,0.5044,0.46975479194325437
2018.0,1170.0,0.504,0.18439298102616677
2018.0,1269.0,0.5039,0.35884666358433687
2018.0,1303.0,0.5037,0.27077473566468174
2018.0,1253.0,0.5035,0.4322435414293286
2018.0,1441.0,0.5034,0.3938381353655964
2018.0,1339.0,0.5032,0.2568850751832916
2018.0,1287.0,0.5031,0.23658353624316975
2018.0,1189.0,0.5026,0.3725238799592471
2018.0,1392.0,0.5025,0.42131118174427146
2018.0,1424.0,0.5024,0.5439907308368419
2018.0,1331.0,0.5019,0.31419988140565736
2018.0,1296.0,0.5009,0.33974918488667827
2018.0,1444.0,0.5006,0.5078130913095068
2018.0,1185.0,0.4992,0.5925599012653706
2018.0,1220.0,0.4987,0.5931236910993466
2018.0,1103.0,0.4981,0.37763391319192263
2018.0,1351.0,0.498,0.7250057468680824
2018.0,1256.0,0.4979,0.43747156711158924
2018.0,1360.0,0.4975,0.5059094980070629
2018.0,1200.0,0.4974,0.2668734728954322
2018.0,1102.0,0.4972,0.30607002345403467
2018.0,1123.0,0.4971,0.5958488286461527
2018.0,1187.0,0.4969,0.2920681272368281
2018.0,1233.0,0.4968,0.6419903750635568
2018.0,1355.0,0.4962,0.8378757975983381
2018.0,1267.0,0.4954,0.7070205338058254
2018.0,1206.0,0.4953,0.4809728188331324
2018.0,1388.0,0.4951,0.8370195118257112
2018.0,1319.0,0.495,0.14126158686317344
2018.0,1407.0,0.495,0.47055282295794465
2018.0,1202.0,0.4949,0.6902101383504212
2018.0,1308.0,0.4947,0.8560860077792507
2018.0,1373.0,0.4944,0.2547693631603614
2018.0,1180.0,0.494,0.3784621389756935
2018.0,1406.0,0.4939,0.48749403934457314
2018.0,1241.0,0.4937,0.32168260473931515
2018.0,1398.0,0.4935,0.49275300248283327
2018.0,1426.0,0.4931,0.5891945505915234
2018.0,1141.0,0.4928,0.4991607024726262
2018.0,1258.0,0.4926,0.3239221850134999
2018.0,1125.0,0.492,0.7518212526827047
2018.0,1122.0,0.4918,0.5814454917595935
2018.0,1294.0,0.4916,0.6325427143906698
2018.0,1174.0,0.4914,0.37323931849870196
2018.0,1459.0,0.4911,0.6243002107494995
2018.0,1378.0,0.4911,0.26762891224606694
2018.0,1186.0,0.4909,0.6242921305727305
2018.0,1295.0,0.4908,0.4091417516848074
2018.0,1412.0,0.49,0.570338182636919
2018.0,1132.0,0.4898,0.41318937067430567
2018.0,1366.0,0.4891,0.5067552549689354
2018.0,1193.0,0.4891,0.5302296078304267
2018.0,1190.0,0.489,0.7353388454515343
2018.0,1114.0,0.4889,0.20526746767248377
2018.0,1316.0,0.4887,0.4183160448529234
2018.0,1293.0,0.4886,0.869727297158109
2018.0,1217.0,0.4871,0.6148489332649242
2018.0,1436.0,0.4862,0.8187888713104912
2018.0,1365.0,0.4861,0.37171164472030876
2018.0,1381.0,0.4854,0.37436630580961183
2018.0,1154.0,0.4849,0.2948206240907411
2018.0,1158.0,0.4846,0.801930559804187
2018.0,1157.0,0.4839,0.39394173610976796
2018.0,1273.0,0.4832,0.5605026990645106
2018.0,1370.0,0.4825,0.5946756782322176
2018.0,1421.0,0.4824,0.6482700134650008
2018.0,1413.0,0.4822,0.6669923462809193
2018.0,1359.0,0.4817,0.2687804489397369
2018.0,1418.0,0.4816,0.8248671314575781
2018.0,1142.0,0.4812,0.22866677652872064
2018.0,1422.0,0.4811,0.8203844007788054
2018.0,1330.0,0.4809,0.7843881211621504
2018.0,1178.0,0.4807,0.19341265496810864
2018.0,1168.0,0.4804,0.6656376906793027
2018.0,1399.0,0.4799,0.5304689340764422
2018.0,1151.0,0.4796,0.2540664117205522
2018.0,1150.0,0.4795,0.15465137886693886
2018.0,1205.0,0.4795,0.421382007696616
2018.0,1137.0,0.4795,0.820230597085379
2018.0,1415.0,0.4791,0.23965009249215605
2018.0,1431.0,0.4784,0.36195078330921243
2018.0,1349.0,0.4779,0.18722925777593077
2018.0,1265.0,0.4778,0.2044319352815387
2018.0,1410.0,0.4775,0.423137663086673
2018.0,1419.0,0.4775,0.5084292639424657
2018.0,1218.0,0.4774,0.4935888746256304
2018.0,1343.0,0.4756,0.4440663602314666
2018.0,1183.0,0.4749,0.3803240224465391
2018.0,1184.0,0.4744,0.3051528483652096
2018.0,1377.0,0.4731,0.7393305500971691
2018.0,1317.0,0.4729,0.4301229610947542
2018.0,1310.0,0.4725,0.6179924920234001
2018.0,1194.0,0.4724,0.3189967638180972
2018.0,1252.0,0.472,0.7273270242787747
2018.0,1176.0,0.4719,0.51671532127276
